Date,Station,tmax_c,tmin_c,prcp_mm,wind_max2m_ms,srad_MJm2,ETo_mm,wind_mean2m_ms
2014-02-22,Radium,13.8,-3,0,10.4,14.6,2.46,3.7
2014-02-23,Radium,2.4,-6,0,10,8,0.89,5.4
2014-02-24,Radium,8.1,-8.7,0,7.4,14,1.6,3.1
2014-02-25,Radium,-0.8,-10.4,0,11.3,11.2,0.86,6.2
2014-02-26,Radium,5.1,-16.7,0,9.3,16.2,1.37,3.2
2014-02-27,Radium,9,-11.9,0,10.5,15.3,2.11,3.9
2014-02-28,Radium,13.3,-2.7,0,10,15.1,2.59,4.5
2014-03-01,Radium,-2.6,-15.4,0,11.5,2.8,0.25,7.1
2014-03-02,Radium,-14.4,-17.3,0,13,8.5,0.38,7.1
2014-03-03,Radium,-7.6,-22.2,0,7.1,16.8,0.89,3.1
2014-03-04,Radium,2.2,-12.5,0.51,7.6,15,1.27,3.7
2014-03-05,Radium,1.4,-3.6,0.25,10.2,7.4,0.61,3.9
2014-03-06,Radium,10,-7.8,0.25,9.7,12.6,1.17,4.3
2014-03-07,Radium,9.9,-0.9,0,13.5,10.3,1.47,5.3
2014-03-08,Radium,6.6,-4,0,12.2,11.8,1.35,5.8
2014-03-09,Radium,19.4,-4.5,0,12.1,17.7,3.81,4.9
2014-03-10,Radium,26.8,0.3,0,7.3,17.5,4.11,3.3
2014-03-11,Radium,14.8,-0.5,0,20.2,13.4,2.69,8.1
2014-03-12,Radium,13.6,-2.5,0,11.8,18.3,3.12,5
2014-03-13,Radium,21.3,-4.8,0,14.1,18.8,4.93,4.9
2014-03-14,Radium,18.3,2.5,0,10.5,16.9,4.04,4.3
2014-03-15,Radium,21.2,-0.1,0,17.3,14.5,3.28,4.5
2014-03-16,Radium,7.5,-3.2,0,15.4,17.5,2.46,7.1
2014-03-17,Radium,19.4,-5.1,0,13.8,15,4.14,6.2
2014-03-18,Radium,14.5,1,0,16.8,18.7,1.47,10.5
2014-03-19,Radium,14.5,-3.4,0,10.2,19.4,2.97,4.2
2014-03-20,Radium,22.6,0.8,0,11.3,19.5,4.72,4.5
2014-03-21,Radium,16.5,1.3,0,14.2,14.2,3.86,6.4
2014-03-22,Radium,7,-4,0,13.7,19.1,2.54,7
2014-03-23,Radium,7,-9.6,0,9.6,20.3,2.21,3.5
2014-03-24,Radium,9.8,-3.5,0,12.2,17.5,2.54,4.1
2014-03-25,Radium,10.1,-5.7,0,8.9,17.5,2.34,3.3
2014-03-26,Radium,11.4,1.3,1.78,19.6,7.3,1.63,9
2014-03-27,Radium,15.7,0.6,0,14.7,19,3.56,7.3
2014-03-28,Radium,15.7,-3.3,0,7.4,15.4,2.11,2.5
2014-03-29,Radium,21,-5.7,0,10.4,20.3,3.89,3.6
2014-03-30,Radium,26.1,8.7,0,15.7,15.5,6.48,8.6
2014-03-31,Radium,19.3,3.4,0,18.1,19.4,6.53,8.9
2014-04-01,Radium,13.3,-3.7,0,7.9,16.6,2.49,3
2014-04-02,Radium,12.4,4.2,0,9.8,12.4,1.85,5.2
2014-04-03,Radium,5.9,0.2,0.25,12.2,4.2,0.43,5.9
2014-04-04,Radium,13.3,-2.8,0,9.7,21.5,2.92,4.1
2014-04-05,Radium,19.1,-0.4,0,13.7,16.5,4.17,5.2
2014-04-06,Radium,15.9,2.6,0,7.3,11.3,2.39,2.9
2014-04-07,Radium,16.3,0.9,0.25,14.1,12.7,2.57,4.8
2014-04-08,Radium,19.1,1.3,0,12.4,21.2,4.57,4.6
2014-04-09,Radium,30.9,2,0,11.6,21.6,6.86,4.7
2014-04-10,Radium,20.8,5.8,0,16.6,18.8,5.13,5.3
2014-04-11,Radium,26,2.9,0,9.3,21.4,4.9,2.9
2014-04-12,Radium,34.1,13.3,0,14.1,18.5,5.77,5.2
2014-04-13,Radium,20.6,0.3,0,16.5,4.2,1.07,7.9
2014-04-14,Radium,8.8,-3.8,0,16,21.3,3.18,7.5
2014-04-15,Radium,18.1,-6.8,0,13.1,21.4,4.65,5.1
2014-04-16,Radium,20.3,6.5,0,12.7,17.4,5.18,6.7
2014-04-17,Radium,13.1,1.4,0,9.8,12.1,1.93,3.4
2014-04-18,Radium,21.1,-1.4,0,12.1,22.1,4.22,4.6
2014-04-19,Radium,27.3,11.2,0,16.3,15.6,5.26,7.3
2014-04-20,Radium,24.9,12.8,0,13.2,13,3.66,5.4
2014-04-21,Radium,25.3,8.2,0,11.4,21.3,4.95,3.9
2014-04-22,Radium,25.1,4.2,0,11.6,21.7,5.94,4.2
2014-04-23,Radium,27.9,13.6,0.51,19.6,17.1,6.53,8.7
2014-04-24,Radium,21.2,5.9,1.52,15.8,22.6,4.72,6.1
2014-04-25,Radium,29.8,2.9,0,15.8,27.1,7.39,5.4
2014-04-26,Radium,30.7,12.9,0,15.7,22.6,7.37,8
2014-04-27,Radium,24.5,10,0,20.2,24.5,7.16,9.2
2014-04-28,Radium,16.5,6.8,0,23.5,19.9,4.8,12.2
2014-04-29,Radium,9.9,3.7,1.02,18.4,9.1,1.85,10.5
2014-04-30,Radium,13.4,0.5,0,15.6,21.7,3.96,7.7
2014-05-01,Radium,17.5,-0.4,0,12.6,26.6,5.05,5.3
2014-05-02,Radium,24.6,-2.7,0,9.3,29.6,5.84,3
2014-05-03,Radium,33.6,6.9,0,12.1,28.4,7.39,3
2014-05-04,Radium,37.2,8.9,0,9.1,28.3,7.72,3.1
2014-05-05,Radium,27.6,8.9,0,8.8,27.7,5.87,3.4
2014-05-06,Radium,36.3,7,0,14.8,28.3,6.93,3
2014-05-07,Radium,36.3,16.6,0.25,25.5,27.8,9.6,6.5
2014-05-08,Radium,23.5,12,0,11.8,28.7,6.32,6.4
2014-05-09,Radium,24.7,6,0,10.2,27.7,5.49,3.2
2014-05-10,Radium,30.7,12.9,0,8.2,28,6.5,3.6
2014-05-11,Radium,32.7,11.8,20.32,21.4,19.5,6.4,8.3
2014-05-12,Radium,12,5.7,1.02,14.4,10.4,1.5,7.8
2014-05-13,Radium,16.5,3.7,0,12.3,27.1,4.65,4.9
2014-05-14,Radium,19.3,3.6,0,11.7,24.1,4.42,2.5
2014-05-15,Radium,17.9,3.6,0,13.6,24.8,4.01,2.3
2014-05-16,Radium,19.3,2.7,0,11.1,13.5,2.79,3.2
2014-05-17,Radium,16.9,3.9,0,7.7,20.4,3.43,2.6
2014-05-18,Radium,25.9,9.4,1.27,13.9,25.8,5.41,6.2
2014-05-19,Radium,38.7,17.1,0,14.3,30.5,9.7,7.3
2014-05-20,Radium,33.1,19.6,0,9,28.3,7.49,3.5
2014-05-21,Radium,31.5,16.4,0,8.8,26.4,5.97,3
2014-05-22,Radium,30.9,15.9,0,12,25.7,6.1,4
2014-05-23,Radium,22.7,16.7,0,12.1,10.5,2.26,3.4
2014-05-24,Radium,28.7,17.1,5.33,11.2,16.9,3.63,2.3
2014-05-25,Radium,26.4,16.3,9.4,10.3,17.2,3.4,3.7
2014-05-26,Radium,26.7,14.8,0,8.2,21.6,4.57,2.7
2014-05-27,Radium,28.4,13.8,0,6.6,30.6,6.07,2
2014-05-28,Radium,31.8,14.3,0,7.2,30.4,6.76,2.2
2014-05-29,Radium,32.1,16.5,0,8,29.5,6.91,2.2
2014-05-30,Radium,30.2,15.5,0,8.4,28.7,6.43,2.8
2014-05-31,Radium,30.6,15.6,0,8.4,27,6.15,3.1
2014-06-01,Radium,33.8,18.4,14.99,15.3,26.4,7.54,5.5
2014-06-02,Radium,28.7,17.9,0.25,5.5,19.5,3.56,1.8
2014-06-03,Radium,33.5,19.5,3.81,16.8,25.4,7.16,5.4
2014-06-04,Radium,28.4,19.6,0,10.8,28.9,6.43,4.4
2014-06-05,Radium,28.6,17.3,11.43,21.1,27.8,5.49,3.4
2014-06-06,Radium,26,16.3,14.73,9.6,11.7,2.51,2.4
2014-06-07,Radium,25.2,16,0.25,10.8,18.6,3.61,3.7
2014-06-08,Radium,24,15,0,7.9,13.7,2.74,3.1
2014-06-09,Radium,18.5,13.4,41.4,16,5.1,0.94,5.8
2014-06-10,Radium,25.7,14.6,0,8.8,26.4,4.72,3.3
2014-06-11,Radium,31.8,14,6.6,21.9,28.9,6.78,4.6
2014-06-12,Radium,23.3,15,0,12.1,26.4,4.78,4.2
2014-06-13,Radium,26.7,11.3,0,11.2,30.5,6.63,4
2014-06-14,Radium,33.6,19.8,0,23.2,28.4,8.74,8.9
2014-06-15,Radium,28.3,14.2,18.54,19.2,31.5,6.1,2.6
2014-06-16,Radium,33.6,21.8,0,15.8,29.6,7.85,7.5
2014-06-17,Radium,35.6,24.1,0,14.2,29.6,9.45,7.7
2014-06-18,Radium,33.4,21.5,0,11.9,23.3,7.32,6
2014-06-19,Radium,31.4,19.3,0,9.8,25.5,5.61,2.9
2014-06-20,Radium,33.4,20.1,0,9.3,29.7,7.37,3.5
2014-06-21,Radium,33.5,17.3,0,10.6,29.1,7.72,3.9
2014-06-22,Radium,33.2,16.5,20.83,13.1,23,5.66,3.3
2014-06-23,Radium,28,18.3,3.3,10.4,23.8,4.72,2.8
2014-06-24,Radium,30,17.5,2.79,11.4,16.8,3.71,2.1
2014-06-25,Radium,NA,NA,NA,NA,NA,NA,NA
2014-06-26,Radium,28.4,17.5,16.76,11.2,13.8,3,4.3
2014-06-27,Radium,29.5,21.5,0,14.5,19.1,4.98,7.4
2014-06-28,Radium,27.4,16.3,30.73,14.2,24.1,4.6,3.3
2014-06-29,Radium,31.8,18.3,0.51,12.4,14.6,3.45,4
2014-06-30,Radium,35.8,23,0,12.7,26.8,7.24,5.3
2014-07-01,Radium,29.1,18.1,2.79,6.5,27.4,5.72,2.2
2014-07-02,Radium,26.5,13.2,0,7.3,22.2,4.62,2.1
2014-07-03,Radium,27.1,13.2,0,8.1,27.9,5.56,3
2014-07-04,Radium,29.9,17.7,0,10.9,26.6,6.25,5
2014-07-05,Radium,34.2,21.7,0,12.1,28.3,8.15,5.5
2014-07-06,Radium,35.7,21.5,0,6.5,29.9,7.04,2.3
2014-07-07,Radium,36.9,19,0,13.9,29.2,8.2,3.3
2014-07-08,Radium,29.7,18.3,3.56,10,21,4.62,2.5
2014-07-09,Radium,30.9,17.3,5.33,8,28,6.4,2.6
2014-07-10,Radium,28.4,17.7,60.45,17.7,28.1,5.66,5.6
2014-07-11,Radium,33.6,20,0,9.7,30.2,7.67,4.1
2014-07-12,Radium,33,20.6,0,10,29.6,7.54,4
2014-07-13,Radium,30.9,21.4,1.78,7.9,20.1,4.5,2.8
2014-07-14,Radium,31,17.9,0,9.8,29.1,6.48,2.7
2014-07-15,Radium,24.3,12.2,0,5.1,25.5,4.62,1.2
2014-07-16,Radium,18.7,14.9,8.38,6.4,4.8,0.84,2
2014-07-17,Radium,18.4,14.7,2.54,4.6,5.8,0.99,2.1
2014-07-18,Radium,21,16,1.02,7.3,11.2,2.01,2.9
2014-07-19,Radium,26.6,15.7,0,8.8,18.3,3.56,4
2014-07-20,Radium,32.4,18.6,0,9.3,28.3,6.12,4.5
2014-07-21,Radium,34.3,20.9,0,9.1,27.6,6.68,3.9
2014-07-22,Radium,35.6,20.4,0,5.5,28.4,6.45,1.7
2014-07-23,Radium,31.9,21.2,0,8.6,24.4,5.13,2.5
2014-07-24,Radium,32,18.6,0,10.1,28.2,6.38,3.7
2014-07-25,Radium,38.1,24.3,0,11.3,27.9,8.74,5.4
2014-07-26,Radium,39.3,21.9,0,8.8,23.4,6.05,2.1
2014-07-27,Radium,32.1,21,7.11,11,18.9,4.55,3.3
2014-07-28,Radium,30.4,16.2,0,3.8,27.8,5.54,1.1
2014-07-29,Radium,30.8,15.7,0,7,26.3,5.61,2.2
2014-07-30,Radium,22.5,15,12.7,8.5,9.8,1.5,2.6
2014-07-31,Radium,28.6,13.5,0,4.9,27.4,5.18,1.1
2014-08-01,Radium,32,16.1,0,7.3,28.9,6.6,2.3
2014-08-02,Radium,31,13.5,0,6.1,28.4,5.94,1.5
2014-08-03,Radium,32.2,17.6,0,7,26,6.05,2.5
2014-08-04,Radium,33.2,18.5,0,7,26.8,6.55,2.8
2014-08-05,Radium,33.7,18.1,0,8.5,27.8,7.32,3.8
2014-08-06,Radium,35.5,21.1,0,9.5,25.4,6.2,3.2
2014-08-07,Radium,30.6,19.6,2.03,11.2,26.4,5.61,2.4
2014-08-08,Radium,30.6,19.3,14.48,12.9,24.8,4.93,1.9
2014-08-09,Radium,32.6,18.3,18.54,10.6,26,5.61,2.8
2014-08-10,Radium,29.7,17.8,8.13,7.7,26.1,4.95,2.2
2014-08-11,Radium,30.1,17.2,0,7.6,27.4,5.77,2.9
2014-08-12,Radium,28.9,14.9,0,5.2,27,5.16,1
2014-08-13,Radium,31.1,15.9,0,6.9,26.7,5.74,2.5
2014-08-14,Radium,32.4,18.7,0,7.4,23.4,5.77,3.5
2014-08-15,Radium,33.4,22.6,0,10.6,18.1,5.33,3.8
2014-08-16,Radium,34.8,19.3,0,5.8,25.7,5.82,2.1
2014-08-17,Radium,34.6,20.7,0,10.6,25.8,5.87,1.9
2014-08-18,Radium,36.8,18.3,0,11.6,26.1,6.27,2.8
2014-08-19,Radium,35.2,19.3,0.76,8.2,25.7,6.63,2.9
2014-08-20,Radium,35.4,20.1,0,11,25.2,7.14,4.3
2014-08-21,Radium,36.6,23.2,0,9.4,25.2,7.7,4.5
2014-08-22,Radium,36.6,24.6,0,9.4,19.6,5.72,3
2014-08-23,Radium,36,18.7,0,12,23.9,7.44,4
2014-08-24,Radium,36.8,20.3,0,7.5,25.6,7.06,3
2014-08-25,Radium,36.8,19.4,3.3,15.1,24.3,6.1,2.4
2014-08-26,Radium,32,17.7,0.25,11.6,22.2,4.83,2.8
2014-08-27,Radium,30.3,20.2,0.25,7,10.4,2.41,2.2
2014-08-28,Radium,31,20.1,0.25,9.5,17.7,4.55,3.7
2014-08-29,Radium,31.3,17.1,0.25,8.1,25.1,5.21,1.9
2014-08-30,Radium,33.7,15.1,0,7.3,24.2,5.61,1.9
2014-08-31,Radium,36.7,18.9,16.76,15.5,20.6,6.83,4.7
2014-09-01,Radium,24.9,17.5,1.02,10.4,13.5,2.46,2.5
2014-09-02,Radium,29.9,19.2,0,7,15.4,3.05,2.6
2014-09-03,Radium,35.8,20.8,0,14,22.9,7.01,5.3
2014-09-04,Radium,35,23.3,0,12.4,23.9,7.95,5.9
2014-09-05,Radium,27.3,13.8,4.06,12.1,8.3,1.93,4.9
2014-09-06,Radium,23.4,11.1,0,6.8,24.2,4.17,2.1
2014-09-07,Radium,27.9,8.9,0,6.7,24.5,4.98,1.7
2014-09-08,Radium,33.1,16,0,10.8,22.9,5.99,4.5
2014-09-09,Radium,35.9,21.5,2.29,14,21.5,7.52,6.1
2014-09-10,Radium,22.9,14,0.25,10.8,14.3,2.79,5
2014-09-11,Radium,17.1,10.9,0,8.3,8.8,1.47,4.2
2014-09-12,Radium,12.8,4,2.79,10.9,6.8,1.04,5.3
2014-09-13,Radium,19,0.7,0,8.2,19.9,3.25,2.4
2014-09-14,Radium,30.2,6.2,0,11.1,22.6,5,4
2014-09-15,Radium,20.3,12.9,0,9,5.5,1.37,4
2014-09-16,Radium,28.3,10.3,0,7.8,17,3.66,2.8
2014-09-17,Radium,36,16.7,0,6.4,21.3,4.85,2.4
2014-09-18,Radium,31.3,18.3,0,12.1,20.2,4.98,4.2
2014-09-19,Radium,32.6,16.6,0,10.2,21.3,5.56,3.8
2014-09-20,Radium,34,17.9,0,9.6,18.9,4.83,3.5
2014-09-21,Radium,27,13,0,9.7,20.8,4.83,3.1
2014-09-22,Radium,27.3,9.1,0,9.4,20.8,4.62,2.5
2014-09-23,Radium,29.2,14.5,6.86,18.1,13.5,4.06,5.8
2014-09-24,Radium,29.8,14.6,3.3,12.2,19.9,4.29,4.6
2014-09-25,Radium,31.3,14.5,0,7.6,20.2,4.7,2.8
2014-09-26,Radium,30.1,11.7,0,9.3,21.2,5.49,3.5
2014-09-27,Radium,29.5,14.3,0,10.9,19.1,5.05,4.8
2014-09-28,Radium,29.9,15.9,0,9,19.2,4.72,3.6
2014-09-29,Radium,30.1,14,0,10.2,18.8,4.72,3.2
2014-09-30,Radium,29,16.8,4.83,12.2,9.7,2.84,4.8
2014-10-01,Radium,26.9,12.3,0,6.1,17.9,3.2,2
2014-10-02,Radium,19.7,9.1,1.52,13.7,8.9,1.68,4.9
2014-10-03,Radium,16.2,2.9,0,13.5,18.8,3.56,5.3
2014-10-04,Radium,23.9,0.8,0,6,19.3,3.56,2.1
2014-10-05,Radium,28,7.6,0,18.8,17.8,4.8,3.7
2014-10-06,Radium,29.1,8.7,0,11.7,17.8,4.85,3.9
2014-10-07,Radium,29.5,9.1,0,7.4,18.7,4.6,2.6
2014-10-08,Radium,27.3,12.5,0,9.4,14.3,3.66,3.8
2014-10-09,Radium,19.9,12.2,6.35,10.4,7.2,1.24,4
2014-10-10,Radium,12.7,5.7,28.7,13.6,2.9,0.51,6.3
2014-10-11,Radium,17.1,3.7,0,4,18.6,2.72,1.6
2014-10-12,Radium,17.9,6.4,2.54,11.9,9.9,1.8,4
2014-10-13,Radium,17.5,9.4,17.02,18.7,15.3,3.15,9.1
2014-10-14,Radium,20,5.9,0,10.7,18.3,3.76,4.6
2014-10-15,Radium,24.9,3.4,0,7,17.9,3.63,2.4
2014-10-16,Radium,26.6,8.9,0,10.1,16.4,3.96,3.5
2014-10-17,Radium,20.6,7.6,0,8.4,17.1,3.1,2.8
2014-10-18,Radium,19.2,4.2,0,4.3,15.2,2.24,1.5
2014-10-19,Radium,23.1,5.5,0,10.5,15.2,2.97,3.6
2014-10-20,Radium,26.2,7.7,0,7.1,16.9,3.23,2
2014-10-21,Radium,28,9.7,0,8.5,15.1,3.18,2.6
2014-10-22,Radium,25.4,12,0.76,12.5,10.4,2.69,4.5
2014-10-23,Radium,24.2,13.4,0,7.4,11.4,1.88,1.8
2014-10-24,Radium,30,11.7,0,7.3,15,3.12,2.5
2014-10-25,Radium,32.7,9.6,0,7.3,16,3.71,2.1
2014-10-26,Radium,31.5,13,0,11.1,15.7,4.95,4.2
2014-10-27,Radium,21.5,12.4,0,11.8,10.1,3.2,4.8
2014-10-28,Radium,19.8,2.6,0,8.2,14.4,2.72,2.3
2014-10-29,Radium,22.4,1.1,0,10,15.4,3.48,3.1
2014-10-30,Radium,21,6.8,0,11.2,15.3,4.22,5
2014-10-31,Radium,9.5,-2.5,0,10,15.3,1.93,4.1
2014-11-01,Radium,12.3,-2.5,0,13.6,13.9,2.95,6.4
2014-11-02,Radium,19.4,6.5,0,14.4,12,3.33,8.4
2014-11-03,Radium,19.9,6.4,0.76,13.7,7.6,2.06,6.8
2014-11-04,Radium,14.5,3.2,0,8.4,7.4,1.32,2.9
2014-11-05,Radium,21.3,-0.3,0,9.5,14.5,2.9,3.2
2014-11-06,Radium,16,3.5,0,7.6,14.2,2.44,2.5
2014-11-07,Radium,23.3,4.7,0,12.1,13.1,3.33,4.7
2014-11-08,Radium,15.8,4.3,0,11.9,14,2.46,3.9
2014-11-09,Radium,21.8,0.8,0,6.5,11.7,2.29,2.9
2014-11-10,Radium,19.2,-3.4,0,18.4,13.2,2.44,6.5
2014-11-11,Radium,-1.8,-9,0,17.2,11.8,1.17,7.5
2014-11-12,Radium,-6.2,-10.1,0,11.2,6.1,0.97,6.4
2014-11-13,Radium,-2.7,-12.5,0,9.2,13.5,1.02,3.8
2014-11-14,Radium,-0.5,-10.1,0,9.1,6.9,0.97,3.5
2014-11-15,Radium,3.9,-6.9,0,12.1,7.8,1.24,5.2
2014-11-16,Radium,1,-10.2,0,10.8,10.1,0.97,4.9
2014-11-17,Radium,0.4,-12.5,0,10.9,12.7,1.07,3.7
2014-11-18,Radium,11.7,-14.5,0,11.4,12.8,1.8,3.7
2014-11-19,Radium,8.8,-5.2,0,8.4,12.4,1.7,3.1
2014-11-20,Radium,9.9,-8,0,6.1,11.2,1.32,2.3
2014-11-21,Radium,5,-6,0,5.2,4.1,0.38,1.6
2014-11-22,Radium,17.8,-1.9,0,13.9,10.2,1.37,5.2
2014-11-23,Radium,12.8,1.8,0,18.9,3.3,1.04,6.1
2014-11-24,Radium,10.5,-3.3,0,13.2,11.8,2.57,6
2014-11-25,Radium,10.2,-6,0,9.3,10,1.7,3.6
2014-11-26,Radium,7.2,-0.6,0,13.6,6.9,1.73,5.9
2014-11-27,Radium,9.7,-7.6,0,10.9,11,1.65,3.6
2014-11-28,Radium,23.2,-1.6,0,7.7,11.2,2.54,3.4
2014-11-29,Radium,26.9,-3.7,0,7.6,11.9,2.77,2.6
2014-11-30,Radium,5.4,-7.5,0,12.9,9.4,1.07,7.2
2014-12-01,Radium,-2,-11.3,0,12,11.3,1.09,4.3
2014-12-02,Radium,7.6,-11.5,0,10.1,10.8,1.75,3.6
2014-12-03,Radium,7.7,-5.8,0,11.2,8.5,1.75,3.8
2014-12-04,Radium,10.9,1.7,3.05,6.7,9,1.27,2.6
2014-12-05,Radium,17.1,4.5,10.67,7.1,10.1,1.09,1.6
2014-12-06,Radium,5.9,-1,0,6.4,8,0.84,3.2
2014-12-07,Radium,10.9,0.8,0.25,9.1,7.4,0.58,4.3
2014-12-08,Radium,16.2,-1.3,0,4.2,11.2,1.37,1.8
2014-12-09,Radium,7.1,-3.6,0,6.4,10.9,0.97,2.6
2014-12-10,Radium,5.2,-2,0,4.7,3.2,0.2,1.8
2014-12-11,Radium,7,3.3,0,4.1,2.3,0.18,2
2014-12-12,Radium,10.8,6,0,6.7,2.8,0.3,3.1
2014-12-13,Radium,14.3,8.1,0,11.7,2.5,0.33,5.6
2014-12-14,Radium,14.7,9,7.62,12.7,2.9,0.64,5.4
2014-12-15,Radium,NA,NA,NA,NA,NA,NA,NA
2014-12-16,Radium,2.8,-4.5,0,13.4,10.7,0.97,4.4
2014-12-17,Radium,1.3,-3.8,0,7.4,3.5,0.43,4.1
2014-12-18,Radium,1.7,-3.1,6.86,2.8,7.7,0.51,1.1
2014-12-19,Radium,2.5,-1.9,0,4.9,6.1,0.33,2.3
2014-12-20,Radium,10.8,-3,0,7.3,10.2,0.94,3
2014-12-21,Radium,6.4,0.5,0.25,8.5,1.8,0.15,4.3
2014-12-22,Radium,11.6,2.1,0,12.7,9,1.45,5
2014-12-23,Radium,3,0,0,13.7,3.9,0.74,7.8
2014-12-24,Radium,6.6,-2.8,0,10.6,10.7,1.32,5.1
2014-12-25,Radium,13.4,-0.7,0,12.1,7.7,1.98,5.8
2014-12-26,Radium,0.2,-3.1,0,9.2,1.8,0.23,5.2
2014-12-27,Radium,0.3,-8.8,0,9.1,10,0.76,3.9
2014-12-28,Radium,6.2,-9.8,0,7,10.1,1.07,2.5
2014-12-29,Radium,2.9,-8.6,0,12.1,9.5,0.86,4.6
2014-12-30,Radium,-8.6,-15.9,0,12.5,6.1,0.28,7.2
2014-12-31,Radium,-9.7,-16.1,0,7.3,6.4,0.36,3.7
2015-01-01,Radium,-1.6,-10.9,0,6.3,6.5,0.56,2.9
2015-01-02,Radium,-1.5,-11.2,0,4.4,7.8,0.48,2
2015-01-03,Radium,2.2,-11.2,0,16.9,4,0.38,3.6
2015-01-04,Radium,-7.6,-14.9,0,16.3,11.4,0.66,5
2015-01-05,Radium,0.4,-15.2,0,10.7,8.3,0.48,3.1
2015-01-06,Radium,0.3,-8.3,0,9.7,10.9,0.84,3.2
2015-01-07,Radium,-5.6,-15,0,14,9.7,0.69,6.4
2015-01-08,Radium,7.6,-13.5,0,11.9,11.2,1.24,6
2015-01-09,Radium,-2.5,-10,0,12.6,11.5,1.12,4.5
2015-01-10,Radium,6.8,-6.9,0,14.3,11.3,1.75,6.1
2015-01-11,Radium,2.4,-6,0,7.3,5.6,0.48,2.4
2015-01-12,Radium,-2,-9.8,0,12,9.9,1.04,6.2
2015-01-13,Radium,-0.7,-10.3,0,5.5,6.6,0.76,2.5
2015-01-14,Radium,5.8,-5.7,0,5.5,10,1.24,2.1
2015-01-15,Radium,12,-7,0,8,11.9,1.7,3.3
2015-01-16,Radium,17.8,-4.2,0,11.6,12,2.69,4
2015-01-17,Radium,13.8,-2.8,0,14.9,11.6,2.67,5.2
2015-01-18,Radium,18.7,-3.1,0,8.7,10.8,2.31,3.7
2015-01-19,Radium,18.5,-1.9,0,8.8,11.8,2.44,3.2
2015-01-20,Radium,11.5,-1.7,2.54,9.6,8.2,1.17,2.9
2015-01-21,Radium,6.7,-2.5,0,5.2,5.9,0.84,2.5
2015-01-22,Radium,6.3,-4.6,0,4.9,12.5,1.22,1.9
2015-01-23,Radium,11.4,-8.7,0,8,12.8,1.78,3.2
2015-01-24,Radium,16,-2.9,0,11,10.8,2.34,4.9
2015-01-25,Radium,10.8,-2.8,0,15.9,13.1,2.59,7.3
2015-01-26,Radium,21.9,-2.8,0,11.3,13.1,3.2,4.3
2015-01-27,Radium,27,-0.7,0,10.3,13.3,3.66,3.6
2015-01-28,Radium,22.9,3.5,0,12.8,11.8,3.66,4.9
2015-01-29,Radium,10.3,-4.6,0,13,13,2.01,5.3
2015-01-30,Radium,6.7,-7,0.76,8.2,4.9,0.94,2.9
2015-01-31,Radium,4.8,0.6,16,9.4,2,0.23,4.5
2015-02-01,Radium,5.3,-11.4,1.52,16.9,10.5,0.71,9.9
2015-02-02,Radium,3.5,-13.6,0,10.6,14,1.24,3.8
2015-02-03,Radium,14.6,-4.6,0,11.4,13.1,1.85,4.2
2015-02-04,Radium,3.8,-10.6,0,15.7,3.4,0.3,6.3
2015-02-05,Radium,5.3,-11.5,0,11,13.9,1.42,4
2015-02-06,Radium,20.8,-0.9,0,6.4,14.9,2.51,3.4
2015-02-07,Radium,24.3,-0.7,0,4.4,15.4,2.54,2.2
2015-02-08,Radium,21.8,3.5,0,11.3,15,3.4,3.6
2015-02-09,Radium,17.5,-1.6,0,7.3,15.2,2.31,2.6
2015-02-10,Radium,13.1,-1,0,7.3,14.9,1.65,2.6
2015-02-11,Radium,7.6,-3.8,0,13.3,14.8,1.73,5.5
2015-02-12,Radium,3.3,-6.5,0,7.6,13.1,1.35,3.7
2015-02-13,Radium,16.5,-5.2,0,9.3,15.7,2.59,3.2
2015-02-14,Radium,11.4,-4.6,0,12.2,16,2.29,5.2
2015-02-15,Radium,-3.6,-9.2,0,9.4,10.7,1.17,5.1
2015-02-16,Radium,8.6,-8.6,1.27,11.1,15.4,1.37,2
2015-02-17,Radium,6.3,-7,0,14.9,13.6,1.37,4.7
2015-02-18,Radium,1.2,-7.9,0,7.7,12.4,1.22,2.4
2015-02-19,Radium,5.7,-8.7,0,12.7,16.3,1.88,5.2
2015-02-20,Radium,10.6,-6.3,0,10.3,15.4,1.96,3
2015-02-21,Radium,11,-4.6,0,12.7,13.7,1.98,3.9
2015-02-22,Radium,-0.6,-9.6,0,13.9,11.8,0.66,7.6
2015-02-23,Radium,-5.3,-11,0,8.5,13.1,1.02,2.8
2015-02-24,Radium,10.1,-13.2,0,7.6,18.3,2.08,3.5
2015-02-25,Radium,13,-5.4,0,15.4,15.7,2.26,5.5
2015-02-26,Radium,-5.2,-12.4,0,13.9,18,1.3,6.8
2015-02-27,Radium,-7.5,-12.3,0,6.7,9.7,0.64,3.2
2015-02-28,Radium,-5.4,-13.2,0,5.8,10,0.58,3
2015-03-01,Radium,0.8,-8.7,1.02,5.3,10.9,0.94,1.4
2015-03-02,Radium,1.4,-6.8,0,10.7,9.2,0.97,3.9
2015-03-03,Radium,6.4,-2.8,0,14.6,10.7,1.65,7
2015-03-04,Radium,0.1,-8.6,0,12.1,11.8,1.3,5.5
2015-03-05,Radium,8.2,-11.7,0,8.7,20.1,2.29,3
2015-03-06,Radium,18.4,-4.5,0,8.6,20,3.4,3.6
2015-03-07,Radium,21.6,-3.6,0,6.6,20.2,3.56,2.6
